c,o,n,f,u,s,i,o,n,m,a,t,r,i,x
972,1,0,0,0,0,2,2,2,1
1,1111,2,1,0,1,7,0,12,0
53,69,696,56,0,1,72,5,77,3
34,6,21,887,1,4,25,14,16,2
20,4,15,6,673,0,104,10,40,110
45,5,8,113,10,504,83,13,99,12
20,4,4,0,1,3,924,1,1,0
15,13,13,13,3,0,6,916,24,25
18,22,9,103,8,3,52,2,749,8
19,12,7,42,6,1,10,67,57,788
t,r,a,i,n, ,a,c,c,u,r,a,c,y
0.1076,0.8454,0.8178,0.823,0.8245
t,e,s,t, ,a,c,c,u,r,a,c,y
0.108,0.843,0.8176,0.8228,0.822
