c,o,n,f,u,s,i,o,n,m,a,t,r,i,x
951,0,0,1,0,9,6,4,8,1
0,1088,3,9,0,4,3,1,27,0
13,26,784,79,5,20,18,9,69,9
5,0,10,865,0,65,3,20,25,17
3,0,4,2,686,4,34,13,30,206
7,1,6,22,5,734,13,12,76,16
17,3,4,1,2,50,849,3,24,5
2,5,15,11,5,5,1,912,11,61
5,12,8,41,6,33,8,5,826,30
7,2,0,6,5,12,3,26,24,924
t,r,a,i,n, ,a,c,c,u,r,a,c,y
0.8189,0.8491,0.8532,0.8543,0.8566,0.8566
t,e,s,t, ,a,c,c,u,r,a,c,y
0.8459,0.8394,0.8335,0.8599,0.8402,0.8619
